5.500000000000000000e+00 -7.470190868528447936e-01 -7.104727624829046961e-01 -7.111312996587665358e-01 -7.097079548877615052e-01 -7.049323161031399998e-01 -7.022135230218207180e-01 -7.039447308291313377e-01 -7.016312654732733689e-01 -7.025915251590917343e-01
5.600000000000000533e+00 -8.690541861611869034e-01 -7.340353483943720114e-01 -7.178494963578114785e-01 -7.239044361308963893e-01 -7.322951245505133766e-01 -7.392751247492566069e-01 -7.465479587892028812e-01 -7.414618946731810212e-01 -7.418917673917616584e-01
5.700000000000000178e+00 -8.138814831005678485e-01 -9.297531608806408610e-01 -8.518936938885659504e-01 -7.943856340269710437e-01 -7.913055043587412518e-01 -7.826159823487518485e-01 -7.767531107562312132e-01 -7.782364829076491297e-01 -7.804392708315228688e-01
5.800000000000000711e+00 -8.487699497649093816e-01 -7.577693094957123066e-01 -8.524724848403643085e-01 -8.215903833403265244e-01 -8.149061755318212086e-01 -8.245454727266331441e-01 -8.172338697322868439e-01 -8.211341269209407878e-01 -8.199158958531349572e-01
5.900000000000000355e+00 -7.902637186312192474e-01 -8.015631223234206404e-01 -8.800361206354238020e-01 -8.679681197503013035e-01 -8.504244236610127849e-01 -8.441761489301720101e-01 -8.494550780868376227e-01 -8.520843126638526499e-01 -8.536357269011246585e-01
6.000000000000000000e+00 -8.122627798645453145e-01 -7.823983142738237806e-01 -8.795547540160132405e-01 -8.541668212369329938e-01 -8.803577934381622283e-01 -8.863999908024142727e-01 -8.838597463804884757e-01 -8.853467427579210236e-01 -8.849510172150528708e-01
6.100000000000000533e+00 -7.549738797258407352e-01 -9.598848766123030396e-01 -9.155921460323410699e-01 -9.067624555243187778e-01 -9.115376825426307894e-01 -9.067848990106843754e-01 -9.093537803812161702e-01 -9.137370241027273909e-01 -9.155003992948574920e-01
6.200000000000000178e+00 -1.132220524445741505e+00 -8.518103392970232113e-01 -9.306596362843042591e-01 -9.060586017397110892e-01 -9.644492815860831181e-01 -9.414055298461326826e-01 -9.503409381394567479e-01 -9.410697989868740398e-01 -9.426999280755420374e-01
6.300000000000000711e+00 -9.602885454604747073e-01 -8.959234556387164483e-01 -9.219206332414784377e-01 -9.425591066893831416e-01 -9.767558721632502161e-01 -9.589551332293548835e-01 -9.621264495832355657e-01 -9.641057120658974577e-01 -9.647800744554809738e-01
6.400000000000000355e+00 -9.514412081959364720e-01 -1.002398751620923401e+00 -9.966527699162465170e-01 -9.778406680855891153e-01 -9.936023277114959251e-01 -9.930671361888905313e-01 -9.875387205618983977e-01 -9.876568054170524746e-01 -9.878248540507920117e-01
6.500000000000000000e+00 -1.271532034268535893e+00 -9.935383773059809354e-01 -1.017999732465365570e+00 -1.016087777419809823e+00 -1.009625106287679763e+00 -1.012117626757723432e+00 -1.006789979030984883e+00 -1.007116689087674155e+00 -1.005471147751745065e+00
6.600000000000000533e+00 -9.710598932141600859e-01 -1.016333336758585837e+00 -1.018155147276541994e+00 -1.017957230479446862e+00 -9.995169335531463028e-01 -1.030554290478842727e+00 -1.018943173362681920e+00 -1.020082772502280744e+00 -1.018973266064131522e+00
6.700000000000000178e+00 -1.085353499173661529e+00 -1.092063927784679533e+00 -1.031954042632751589e+00 -1.033402982719056507e+00 -1.032722305455050282e+00 -1.037069124402171916e+00 -1.030997607778421976e+00 -1.032890111688806734e+00 -1.032615343144147602e+00
6.800000000000000711e+00 -1.159806449059242794e+00 -1.071269687599949227e+00 -1.057012255378946719e+00 -1.067035431110552768e+00 -1.028624048427325244e+00 -1.039135788991221609e+00 -1.045459161847111629e+00 -1.038441861323150306e+00 -1.041281367068697117e+00
6.900000000000000355e+00 -1.024940335640063704e+00 -1.033460866189148231e+00 -1.066512223836039608e+00 -1.042557459672203590e+00 -1.049323882135444697e+00 -1.042528216510394623e+00 -1.046520084091416392e+00 -1.048124676883765982e+00 -1.048937854233693345e+00
7.000000000000000000e+00 -1.129873419073331720e+00 -1.024781108701466659e+00 -1.044406725890242749e+00 -1.037177430583807514e+00 -1.044474334647883085e+00 -1.047735990975024567e+00 -1.049226386450258452e+00 -1.048958961754874242e+00 -1.052067231680616111e+00
7.100000000000000533e+00 -8.972665997007043259e-01 -1.208321579501602017e+00 -1.054700615000600195e+00 -1.050895238842467716e+00 -1.047425865552067403e+00 -1.043936292352281248e+00 -1.056039287792272185e+00 -1.054633432660259329e+00 -1.051101368036865491e+00
7.200000000000000178e+00 -9.530789780857067406e-01 -1.094628556486151316e+00 -1.083045896700761235e+00 -1.029324674955378160e+00 -1.039456982030854126e+00 -1.052165124591452727e+00 -1.046586516292926206e+00 -1.048369984195566929e+00 -1.050880894511638575e+00
7.300000000000000711e+00 -9.418636760226367644e-01 -9.683217980420920634e-01 -1.043615047081409841e+00 -1.032870716859203064e+00 -1.040994637970648506e+00 -1.047881868196896882e+00 -1.043323625826064083e+00 -1.044639180048454907e+00 -1.046770896218223168e+00
7.400000000000000355e+00 -1.078334431714750741e+00 -1.021616569841700795e+00 -1.045752816722732126e+00 -1.031473543085525302e+00 -1.042831803650518863e+00 -1.036794008162743363e+00 -1.040473571661576724e+00 -1.039303917279268630e+00 -1.039210774875448440e+00
7.500000000000000000e+00 -8.457542510738804697e-01 -9.946385219814287693e-01 -1.016525382672094580e+00 -1.058748618896125038e+00 -1.013692860697218867e+00 -1.032462491711454433e+00 -1.029110171884862757e+00 -1.025785966963731255e+00 -1.028659218765984651e+00
7.600000000000000533e+00 -1.051501158507798017e+00 -9.598319108427456614e-01 -9.623577692592460986e-01 -1.054910994970882143e+00 -1.020854187040591388e+00 -1.014063388459547133e+00 -1.018498299035773602e+00 -1.022080421325759048e+00 -1.018718328415452179e+00
7.700000000000000178e+00 -8.832196817868602778e-01 -9.671294635732989864e-01 -9.533468299529609391e-01 -1.019948657487397048e+00 -1.005750642876388934e+00 -1.014741961992233765e+00 -1.001345214154085506e+00 -1.008453721771924494e+00 -1.004275449369573803e+00
7.800000000000000711e+00 -9.273431441840899181e-01 -1.010810891707282444e+00 -9.838109906501015800e-01 -1.017572915375766884e+00 -9.758000844078460467e-01 -9.835860990460785214e-01 -9.878637093249716949e-01 -9.913967214092387348e-01 -9.910985483250237538e-01
7.900000000000000355e+00 -7.069883070481450815e-01 -9.285442179875286195e-01 -9.376146907314822920e-01 -9.727700975582698195e-01 -9.743735692480582911e-01 -9.604476043363048277e-01 -9.721509019329217516e-01 -9.746360427588839359e-01 -9.729872081678773155e-01
8.000000000000000000e+00 -9.955113623377973564e-01 -9.707204809358167541e-01 -9.527323474509750145e-01 -9.256112697171389181e-01 -9.541045470722130384e-01 -9.621260452888253933e-01 -9.528414031269354378e-01 -9.572279359956876732e-01 -9.590982925406514870e-01
8.099999999999999645e+00 -9.919231965013936003e-01 -9.073403782355453639e-01 -9.208328489274891782e-01 -9.626613470443192710e-01 -9.436602950627525077e-01 -9.374739739486690482e-01 -9.379064536458233681e-01 -9.411315956062819010e-01 -9.410085586792271695e-01
8.200000000000001066e+00 -8.049204725992122889e-01 -9.274199082464044119e-01 -8.989571451906928079e-01 -9.618735530609323625e-01 -9.375967318143834106e-01 -9.180513878443317122e-01 -9.204711203290782962e-01 -9.198870126259912627e-01 -9.237538339861289804e-01
8.300000000000000711e+00 -6.250056188626471609e-01 -8.864896499063625868e-01 -8.920771899214449130e-01 -8.709921205853394799e-01 -9.084057333620501051e-01 -9.162705526985636117e-01 -9.065448045037035607e-01 -9.044762550692133640e-01 -9.061666061573172559e-01
8.400000000000000355e+00 -9.865509036363028228e-01 -8.189488609451303081e-01 -8.534114616481346394e-01 -8.974633583026432326e-01 -8.880279991522131988e-01 -8.912774385165763702e-01 -8.812948689652407852e-01 -8.880644462910460835e-01 -8.875747232195382308e-01
8.500000000000000000e+00 -7.856650041824084774e-01 -8.452631785820847732e-01 -8.447686316098869108e-01 -8.792947486856550476e-01 -8.984661735864090115e-01 -8.663426224048219604e-01 -8.701045722671115756e-01 -8.673334618669923390e-01 -8.700893413966312995e-01
8.599999999999999645e+00 -7.095709928235238717e-01 -8.977067869482699969e-01 -8.276537931570454587e-01 -8.375183379830237751e-01 -8.493099815188240864e-01 -8.469313442952668414e-01 -8.507148493832338287e-01 -8.546420282273266000e-01 -8.516616996162559294e-01
8.700000000000001066e+00 -9.379273627733721863e-01 -8.638147780197568126e-01 -8.256838987337716818e-01 -8.157379949222609561e-01 -8.253305537843367290e-01 -8.306041026242498848e-01 -8.360355060441629904e-01 -8.364636770824287471e-01 -8.345468958913485613e-01
8.800000000000000711e+00 -7.372356809587486959e-01 -8.858287171669545490e-01 -8.267758220935880198e-01 -8.259686558848849947e-01 -8.147948592961015146e-01 -8.156283059878970398e-01 -8.218268173193725712e-01 -8.207447166707048103e-01 -8.188579126690512799e-01
8.900000000000000355e+00 -9.864142645617079985e-01 -8.270403746160448488e-01 -8.281594013669750787e-01 -7.970003089048989242e-01 -8.244504960256592296e-01 -8.059987776712654872e-01 -8.045548741721745278e-01 -8.067889609030557407e-01 -8.063250131235178975e-01
9.000000000000000000e+00 -1.060535385781577578e+00 -8.280128118284049155e-01 -8.384679788810237566e-01 -7.881284913083026478e-01 -7.989429354044480514e-01 -8.001082050441833404e-01 -7.899081625497029746e-01 -7.929499654414164933e-01 -7.917457268480562194e-01
9.099999999999999645e+00 -8.936845935798884977e-01 -7.881839587689837279e-01 -8.069294708232774838e-01 -7.853673576271070766e-01 -7.745278270560129741e-01 -7.733524376474788520e-01 -7.835833119635204902e-01 -7.804765980613143084e-01 -7.830488797280801272e-01
9.200000000000001066e+00 -8.699485985031107926e-01 -7.548006602562707945e-01 -7.640723054570361938e-01 -7.828568968660659655e-01 -7.611796377347294085e-01 -7.722570576981462320e-01 -7.692953037967201757e-01 -7.736356368124440719e-01 -7.703780413689422790e-01
9.300000000000000711e+00 -9.391503493772781486e-01 -7.784576438056157732e-01 -7.744002553849048676e-01 -7.938050174744903931e-01 -7.650571917046092851e-01 -7.669598930887229216e-01 -7.697815476955276459e-01 -7.664468579819947447e-01 -7.659266887878765084e-01
9.400000000000000355e+00 -8.274666884962286195e-01 -8.381748278151477383e-01 -7.838306356464606051e-01 -7.552898657925477544e-01 -7.662321955377532356e-01 -7.538331998212645102e-01 -7.564964248502268340e-01 -7.631097632015628740e-01 -7.613310223681128974e-01
9.500000000000000000e+00 -7.847477588807975080e-01 -7.462562467328187621e-01 -7.629078667771588274e-01 -7.691510668597459910e-01 -7.742115383485721480e-01 -7.689164707701651169e-01 -7.581149610064518152e-01 -7.589051500019293739e-01 -7.571701849767249470e-01
9.600000000000001421e+00 -8.939777763434662017e-01 -7.923344736082762463e-01 -8.275744268521347813e-01 -7.682656442990899448e-01 -7.642857464792365274e-01 -7.589972546096451778e-01 -7.572035195872146573e-01 -7.572188648920630261e-01 -7.577854987015727461e-01
9.700000000000001066e+00 -7.186243607685972590e-01 -8.270447102857881871e-01 -7.281251460383759699e-01 -7.717245636968941280e-01 -7.605592857600576018e-01 -7.580824499669558403e-01 -7.591388096833719956e-01 -7.608812828602447009e-01 -7.613516133172556488e-01
9.800000000000000711e+00 -6.967765185626724200e-01 -7.564903698718635772e-01 -7.171141033328275460e-01 -7.537147430604078657e-01 -7.586115243535554997e-01 -7.610972241946216688e-01 -7.571262393772791865e-01 -7.626119078070012769e-01 -7.665149079569663071e-01
9.900000000000000355e+00 -7.169852423556897225e-01 -8.556814614558304610e-01 -7.361446103637130367e-01 -7.902267115260619423e-01 -7.792635264699001585e-01 -7.655192366552410199e-01 -7.738493178537648731e-01 -7.731795065470240536e-01 -7.710098593329045569e-01
1.000000000000000000e+01 -8.480523167883537994e-01 -7.873659774698451574e-01 -7.853385686803127097e-01 -7.791079267897362826e-01 -7.835326846187113947e-01 -7.726760502703639011e-01 -7.779385983172675267e-01 -7.828906342816690511e-01 -7.811325026540318905e-01
